-3.88888e+10	1.0096e+11	0	2
-3.74939e+10	-1.44836e+11	0	3
2.15552e+11	-7.45861e+10	0	4
4.07385e+11	6.63477e+11	0	5
1.39884e+12	-3.13381e+11	0	6
-2.22875e+11	-2.86637e+12	0	7
-4.50086e+12	1.78193e+11	0	8
1.55635e+11	5.90437e+12	0	9
-1.71101e+10	-5.53232e+10	0	1
2.06218e+10	1.06227e+11	0	2
-8.41426e+10	-1.23685e+11	0	3
1.98412e+11	-1.12508e+11	0	4
4.26441e+11	6.51393e+11	0	5
1.3951e+12	-3.29584e+11	0	6
-2.34579e+11	-2.86544e+12	0	7
-4.50048e+12	1.87566e+11	0	8
1.63824e+11	5.90415e+12	0	9
-5.71718e+10	9.12262e+09	0	1
7.385e+10	7.91204e+10	0	2
-1.20925e+11	-8.80327e+10	0	3
1.74662e+11	-1.46682e+11	0	4
4.45138e+11	6.38762e+11	0	5
1.39118e+12	-3.45742e+11	0	6
-2.4628e+11	-2.86446e+12	0	7
-4.50008e+12	1.96938e+11	0	8
1.72013e+11	5.90391e+12	0	9
9.65893e+08	5.78957e+10	0	1
1.04586e+11	2.79139e+10	0	2
-1.43525e+11	-4.20553e+10	0	3
1.45093e+11	-1.75969e+11	0	4
4.63461e+11	6.25595e+11	0	5
1.38708e+12	-3.61854e+11	0	6
-2.57976e+11	-2.86342e+12	0	7
-4.49966e+12	2.06309e+11	0	8
1.80202e+11	5.90367e+12	0	9
5.7465e+10	7.25828e+09	0	1
1.03479e+11	-3.17917e+10	0	2
-1.49286e+11	8.85606e+09	0	3
1.10691e+11	-1.99393e+11	0	4
4.81395e+11	6.11902e+11	0	5
1.38278e+12	-3.77916e+11	0	6
-2.69668e+11	-2.86235e+12	0	7
-4.49922e+12	2.1568e+11	0	8
1.8839e+11	5.90341e+12	0	9
1.53601e+10	-5.58444e+10	0	1
7.08726e+10	-8.18188e+10	0	2
-1.37528e+11	5.87284e+10	0	3
7.26002e+10	-2.16171e+11	0	4
4.98925e+11	5.97695e+11	0	5
1.3783e+12	-3.93928e+11	0	6
-2.81355e+11	-2.86122e+12	0	7
-4.49876e+12	2.25049e+11	0	8
1.96577e+11	5.90315e+12	0	9
-5.30878e+10	-2.3105e+10	0	1
1.66886e+10	-1.06933e+11	0	2
-1.0963e+11	1.01709e+11	0	3
3.20897e+10	-2.25742e+11	0	4
5.16036e+11	5.82986e+11	0	5
1.37364e+12	-4.09887e+11	0	6
-2.93038e+11	-2.86005e+12	0	7
-4.49828e+12	2.34418e+11	0	8
2.04765e+11	5.90287e+12	0	9
-3.03524e+10	4.93e+10	0	1
-4.25769e+10	-9.94737e+10	0	2
-6.88656e+10	1.32753e+11	0	3
-9.49048e+09	-2.27786e+11	0	4
5.32713e+11	5.67787e+11	0	5
1.36879e+12	-4.2579e+11	0	6
-3.04716e+11	-2.85882e+12	0	7
-4.49778e+12	2.43785e+11	0	8
2.12952e+11	5.90258e+12	0	9
4.45294e+10	3.70315e+10	0	1
-8.88617e+10	-6.16928e+10	0	2
-2.00198e+10	1.48222e+11	0	3
-5.07537e+10	-2.22232e+11	0	4
5.48944e+11	5.52112e+11	0	5
1.36375e+12	-4.41636e+11	0	6
-3.16389e+11	-2.85756e+12	0	7
-4.49727e+12	2.53152e+11	0	8
2.21138e+11	5.90228e+12	0	9
4.29999e+10	-3.88125e+10	0	1
-1.0804e+11	-5.0955e+09	0	2
3.11754e+10	1.46304e+11	0	3
-9.0323e+10	-2.09261e+11	0	4
5.64713e+11	5.35973e+11	0	5
1.35853e+12	-4.57422e+11	0	6
-3.28057e+11	-2.85624e+12	0	7
-4.49673e+12	2.62517e+11	0	8
2.29324e+11	5.90196e+12	0	9
-3.22986e+10	-4.8062e+10	0	1
-9.42492e+10	5.30561e+10	0	2
7.87163e+10	1.27232e+11	0	3
-1.26876e+11	-1.89303e+11	0	4
5.80008e+11	5.19384e+11	0	5
1.35313e+12	-4.73147e+11	0	6
-3.39719e+11	-2.85487e+12	0	7
-4.49617e+12	2.71882e+11	0	8
2.3751e+11	5.90164e+12	0	9
-5.21202e+10	2.51919e+10	0	1
-5.16935e+10	9.50161e+10	0	2
1.17033e+11	9.3249e+10	0	3
-1.59192e+11	-1.63024e+11	0	4
5.94816e+11	5.02358e+11	0	5
1.34755e+12	-4.88807e+11	0	6
-3.51375e+11	-2.85346e+12	0	7
-4.49559e+12	2.81245e+11	0	8
2.45695e+11	5.9013e+12	0	9
1.76005e+10	5.5165e+10	0	1
6.63572e+09	1.07988e+11	0	2
1.41643e+11	4.83438e+10	0	3
-1.86188e+11	-1.31296e+11	0	4
6.09124e+11	4.8491e+11	0	5
1.34178e+12	-5.04402e+11	0	6
-3.63026e+11	-2.852e+12	0	7
-4.495e+12	2.90607e+11	0	8
2.5388e+11	5.90096e+12	0	9
5.71294e+10	-9.58841e+09	0	1
6.29447e+10	8.80339e+10	0	2
1.4967e+11	-2.22106e+09	0	3
-2.0696e+11	-9.51803e+10	0	4
6.22921e+11	4.67056e+11	0	5
1.33584e+12	-5.19929e+11	0	6
-3.7467e+11	-2.85049e+12	0	7
-4.49438e+12	2.99967e+11	0	8
2.62064e+11	5.9006e+12	0	9
-1.34783e+09	-5.79036e+10	0	1
1.0008e+11	4.12581e+10	0	2
1.40183e+11	-5.25258e+10	0	3
-2.20812e+11	-5.58814e+10	0	4
6.36195e+11	4.48808e+11	0	5
1.32971e+12	-5.35385e+11	0	6
-3.86308e+11	-2.84894e+12	0	7
-4.49375e+12	3.09326e+11	0	8
2.70248e+11	5.90023e+12	0	9
-5.74838e+10	-6.85137e+09	0	1
1.06749e+11	-1.80796e+10	0	2
1.14295e+11	-9.66847e+10	0	3
-2.27277e+11	-1.47133e+10	0	4
6.48934e+11	4.30184e+11	0	5
1.3234e+12	-5.50769e+11	0	6
-3.9794e+11	-2.84734e+12	0	7
-4.49309e+12	3.18684e+11	0	8
2.78431e+11	5.89985e+12	0	9
-1.48647e+10	5.59502e+10	0	1
8.0936e+10	-7.19165e+10	0	2
7.5037e+10	-1.29532e+11	0	3
-2.26137e+11	2.69473e+10	0	4
6.61129e+11	4.11199e+11	0	5
1.31692e+12	-5.66079e+11	0	6
-4.09565e+11	-2.84568e+12	0	7
-4.49242e+12	3.28041e+11	0	8
2.86614e+11	5.89945e+12	0	9
5.33123e+10	2.26425e+10	0	1
3.04978e+10	-1.03871e+11	0	2
2.7e+10	-1.47223e+11	0	3
-2.17429e+11	6.77061e+10	0	4
6.72768e+11	3.91868e+11	0	5
1.31026e+12	-5.81312e+11	0	6
-4.21183e+11	-2.84399e+12	0	7
-4.49172e+12	3.37396e+11	0	8
2.94796e+11	5.89905e+12	0	9
3.00206e+10	-4.95453e+10	0	1
-2.92214e+10	-1.04208e+11	0	2
-2.41963e+10	-1.47681e+11	0	3
-2.01443e+11	1.06199e+11	0	4
6.83843e+11	3.72208e+11	0	5
1.30342e+12	-5.96467e+11	0	6
-4.32794e+11	-2.84224e+12	0	7
-4.49101e+12	3.4675e+11	0	8
3.02978e+11	5.89864e+12	0	9
-4.47547e+10	-3.67382e+10	0	1
-8.00359e+10	-7.28013e+10	0	2
-7.25579e+10	-1.30844e+11	0	3
-1.78715e+11	1.41137e+11	0	4
6.94343e+11	3.52235e+11	0	5
1.29641e+12	-6.11542e+11	0	6
-4.44398e+11	-2.84045e+12	0	7
-4.49028e+12	3.56102e+11	0	8
3.11159e+11	5.89821e+12	0	9
-4.26568e+10	3.91273e+10	0	1
-1.06446e+11	-1.92005e+10	0	2
-1.12415e+11	-9.86723e+10	0	3
-1.50004e+11	1.71352e+11	0	4
7.0426e+11	3.31966e+11	0	5
1.28922e+12	-6.26534e+11	0	6
-4.55995e+11	-2.83861e+12	0	7
-4.48953e+12	3.65453e+11	0	8
3.19339e+11	5.89777e+12	0	9
3.27424e+10	4.77616e+10	0	1
-1.00374e+11	4.0257e+10	0	2
-1.39088e+11	-5.49288e+10	0	3
-1.16272e+11	1.95832e+11	0	4
7.13586e+11	3.11419e+11	0	5
1.28186e+12	-6.41441e+11	0	6
-4.67583e+11	-2.83672e+12	0	7
-4.48876e+12	3.74802e+11	0	8
3.27519e+11	5.89732e+12	0	9
5.19588e+10	-2.56241e+10	0	1
-6.3661e+10	8.74245e+10	0	2
-1.49436e+11	-4.73918e+09	0	3
-7.86498e+10	2.13759e+11	0	4
7.22313e+11	2.9061e+11	0	5
1.27433e+12	-6.56262e+11	0	6
-4.79164e+11	-2.83479e+12	0	7
-4.48796e+12	3.84149e+11	0	8
3.35698e+11	5.89686e+12	0	9
-1.7946e+10	-5.50672e+10	0	1
-7.51314e+09	1.07905e+11	0	2
-1.42235e+11	4.60067e+10	0	3
-3.83956e+10	2.24536e+11	0	4
7.30433e+11	2.69557e+11	0	5
1.26662e+12	-6.70994e+11	0	6
-4.90737e+11	-2.8328e+12	0	7
-4.48715e+12	3.93495e+11	0	8
3.43877e+11	5.89639e+12	0	9
-5.70173e+10	9.98471e+09	0	1
5.093e+10	9.54625e+10	0	2
-1.18324e+11	9.13475e+10	0	3
3.14327e+09	2.27805e+11	0	4
7.37939e+11	2.48277e+11	0	5
1.25874e+12	-6.85635e+11	0	6
-5.02302e+11	-2.83077e+12	0	7
-4.48632e+12	4.02839e+11	0	8
3.52055e+11	5.89591e+12	0	9
1.8798e+09	5.78609e+10	0	1
9.38505e+10	5.39172e+10	0	2
-8.05089e+10	1.25955e+11	0	3
4.45779e+10	2.23458e+11	0	4
7.44826e+11	2.26789e+11	0	5
1.2507e+12	-7.00184e+11	0	6
-5.13859e+11	-2.8287e+12	0	7
-4.48547e+12	4.12181e+11	0	8
3.60232e+11	5.89541e+12	0	9
5.75798e+10	6.3401e+09	0	1
1.08191e+11	-4.05113e+09	0	2
-3.32345e+10	1.45765e+11	0	3
8.45241e+10	2.11646e+11	0	4
7.51088e+11	2.0511e+11	0	5
1.24248e+12	-7.14639e+11	0	6
-5.25406e+11	-2.82657e+12	0	7
-4.48461e+12	4.21522e+11	0	8
3.68408e+11	5.8949e+12	0	9
1.45044e+10	-5.60879e+10	0	1
8.96093e+10	-6.07885e+10	0	2
1.79442e+10	1.48455e+11	0	3
1.21649e+11	1.92766e+11	0	4
7.56719e+11	1.83259e+11	0	5
1.2341e+12	-7.28996e+11	0	6
-5.36945e+11	-2.8244e+12	0	7
-4.48372e+12	4.3086e+11	0	8
3.76584e+11	5.89439e+12	0	9
-5.34263e+10	-2.23073e+10	0	1
4.37709e+10	-9.90354e+10	0	2
6.70182e+10	1.3372e+11	0	3
1.54714e+11	1.67453e+11	0	4
7.61714e+11	1.61254e+11	0	5
1.22556e+12	-7.43256e+11	0	6
-5.48476e+11	-2.82218e+12	0	7
-4.48281e+12	4.40197e+11	0	8
3.84759e+11	5.89386e+12	0	9
-2.95785e+10	4.97504e+10	0	1
-1.53818e+10	-1.07153e+11	0	2
1.08233e+11	1.03302e+11	0	3
1.8262e+11	1.36553e+11	0	4
7.6607e+11	1.39113e+11	0	5
1.21684e+12	-7.57415e+11	0	6
-5.59996e+11	-2.81992e+12	0	7
-4.48188e+12	4.49532e+11	0	8
3.92933e+11	5.89332e+12	0	9
4.51143e+10	3.63105e+10	0	1
-6.98484e+10	-8.26496e+10	0	2
1.36767e+11	6.07773e+10	0	3
2.04438e+11	1.01101e+11	0	4
7.69782e+11	1.16855e+11	0	5
1.20796e+12	-7.71472e+11	0	6
-5.71508e+11	-2.81761e+12	0	7
-4.48093e+12	4.58865e+11	0	8
4.01107e+11	5.89277e+12	0	9
4.23945e+10	-3.94937e+10	0	1
-1.03026e+11	-3.29614e+10	0	2
1.49289e+11	1.11364e+10	0	3
2.19447e+11	6.22799e+10	0	4
7.72849e+11	9.44996e+10	0	5
1.19893e+12	-7.85424e+11	0	6
-5.8301e+11	-2.81525e+12	0	7
-4.47997e+12	4.68196e+11	0	8
4.0928e+11	5.8922e+12	0	9
-3.30232e+10	-4.75778e+10	0	1
-1.0477e+11	2.67796e+10	0	2
1.44348e+11	-3.9808e+10	0	3
2.27148e+11	2.13847e+10	0	4
7.75266e+11	7.20644e+10	0	5
1.18972e+12	-7.99271e+11	0	6
-5.94502e+11	-2.81284e+12	0	7
-4.47898e+12	4.77525e+11	0	8
4.17452e+11	5.89163e+12	0	9
-5.17235e+10	2.59719e+10	0	1
-7.45242e+10	7.83421e+10	0	2
1.22531e+11	-8.60988e+10	0	3
2.27291e+11	-2.02223e+10	0	4
7.77032e+11	4.95685e+10	0	5
1.18036e+12	-8.13009e+11	0	6
-6.05984e+11	-2.81039e+12	0	7
-4.47798e+12	4.86852e+11	0	8
4.25623e+11	5.89104e+12	0	9
1.84667e+10	5.48679e+10	0	1
-2.15159e+10	1.05976e+11	0	2
8.63954e+10	-1.22327e+11	0	3
2.19873e+11	-6.11566e+10	0	4
7.78146e+11	2.70309e+10	0	5
1.17084e+12	-8.26638e+11	0	6
-6.17456e+11	-2.80788e+12	0	7
-4.47695e+12	4.96176e+11	0	8
4.33793e+11	5.89045e+12	0	9
5.69754e+10	-1.05015e+10	0	1
3.80645e+10	1.01253e+11	0	2
4.01645e+10	-1.44261e+11	0	3
